1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1500.000000,popular
1500.000000,popular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1500.000000,popular
1500.000000,popular
1500.000000,popular
1500.000000,popular
1500.000000,popular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1500.000000,popular
1500.000000,popular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1500.000000,popular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1500.000000,popular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
1500.000000,popular
1500.000000,popular
1500.000000,popular
1200.000000,unpopular
1200.000000,unpopular
1500.000000,popular
